사고부문,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
어린이보호구역 내 어린이 사고,2020070900100206,2020년 7월 9일 11시,목요일,부산광역시 해운대구 우동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,64세,상해없음,자전거,남,6세,중상
어린이보호구역 내 어린이 사고,2020071400100282,2020년 7월 14일 13시,화요일,부산광역시 동래구 명장동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,보행자,여,8세,중상
어린이보호구역 내 어린이 사고,2020071400100354,2020년 7월 14일 15시,화요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,57세,상해없음,보행자,여,8세,중상
어린이보호구역 내 어린이 사고,2.02007E+15,2020년 7월 20일 17시,월요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,8세,중상
어린이보호구역 내 어린이 사고,2020072400100547,2020년 7월 24일 21시,금요일,부산광역시 해운대구 재송동,경상사고,0,0,1,1,차대사람 - 횡단중,신호위반,젖음/습기,비,단일로 - 기타,이륜,남,17세,부상신고,보행자,여,9세,경상
어린이보호구역 내 어린이 사고,2020073000100241,2020년 7월 30일 13시,목요일,부산광역시 부산진구 당감동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,젖음/습기,비,교차로 - 교차로횡단보도내,이륜,남,48세,상해없음,보행자,남,8세,경상
어린이보호구역 내 어린이 사고,2020073000100282,2020년 7월 30일 14시,목요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,28세,상해없음,자전거,남,8세,경상
어린이보호구역 내 어린이 사고,2020080400100337,2020년 8월 4일 16시,화요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대사람 - 횡단중,기타,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,남,7세,경상
어린이보호구역 내 어린이 사고,2020081700100216,2020년 8월 17일 13시,월요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로횡단보도내,승용,남,72세,상해없음,자전거,남,10세,경상
어린이보호구역 내 어린이 사고,2020091500100084,2020년 9월 15일 08시,화요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,55세,상해없음,보행자,남,6세,경상
어린이보호구역 내 어린이 사고,2020091800100311,2020년 9월 18일 14시,금요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,보행자,여,7세,경상
어린이보호구역 내 어린이 사고,2020092400100352,2020년 9월 24일 15시,목요일,부산광역시 사하구 괴정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,61세,기타불명,보행자,남,7세,중상
어린이보호구역 내 어린이 사고,2020100700100357,2020년 10월 7일 16시,수요일,부산광역시 해운대구 좌동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,자전거,남,7세,경상
어린이보호구역 내 어린이 사고,2020101300100381,2020년 10월 13일 16시,화요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,자전거,남,12세,경상
어린이보호구역 내 어린이 사고,2020101400100364,2020년 10월 14일 16시,수요일,부산광역시 금정구 서동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,9세,경상
어린이보호구역 내 어린이 사고,2020110600100209,2020년 11월 6일 12시,금요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,26세,상해없음,보행자,남,7세,경상
어린이보호구역 내 어린이 사고,2020110600100337,2020년 11월 6일 16시,금요일,부산광역시 해운대구 좌동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,원동기,남,22세,상해없음,보행자,남,3세,경상
어린이보호구역 내 어린이 사고,2020111800100156,2020년 11월 18일 09시,수요일,부산광역시 해운대구 재송동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,여,37세,상해없음,보행자,여,3세,경상
어린이보호구역 내 어린이 사고,2020112800100218,2020년 11월 28일 13시,토요일,부산광역시 사하구 감천동,중상사고,0,1,0,0,차대사람 - 횡단중,기타,건조,맑음,단일로 - 기타,승용,여,48세,상해없음,보행자,여,7세,중상
어린이보호구역 내 어린이 사고,2020113000100297,2020년 11월 30일 14시,월요일,부산광역시 영도구 영선동1가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,59세,상해없음,보행자,남,10세,경상
어린이보호구역 내 어린이 사고,2020121100100193,2020년 12월 11일 13시,금요일,부산광역시 부산진구 양정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승합,남,62세,상해없음,보행자,여,10세,경상
어린이보호구역 내 어린이 사고,2021010400100177,2021년 1월 4일 14시,월요일,부산광역시 동래구 사직동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,이륜,남,65세,기타불명,보행자,남,8세,경상
어린이보호구역 내 어린이 사고,2021010500100263,2021년 1월 5일 17시,화요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,보행자,여,8세,경상
어린이보호구역 내 어린이 사고,2021011800100121,2021년 1월 18일 11시,월요일,부산광역시 해운대구 우동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,40세,상해없음,보행자,여,7세,경상
어린이보호구역 내 어린이 사고,2021021000100298,2021년 2월 10일 14시,수요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,9세,경상
어린이보호구역 내 어린이 사고,2021021800100203,2021년 2월 18일 13시,목요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,보행자,남,9세,경상
어린이보호구역 내 어린이 사고,2.02102E+15,2021년 2월 22일 15시,월요일,부산광역시 동구 좌천동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,여,6세,중상
어린이보호구역 내 어린이 사고,2021031900100393,2021년 3월 19일 17시,금요일,부산광역시 해운대구 반송동,중상사고,0,1,0,1,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,이륜,남,45세,부상신고,보행자,여,10세,중상
어린이보호구역 내 어린이 사고,2021032400100226,2021년 3월 24일 13시,수요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,기타 - 기타,화물,남,64세,상해없음,보행자,여,7세,경상
어린이보호구역 내 어린이 사고,2021032600100405,2021년 3월 26일 17시,금요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,여,11세,경상
어린이보호구역 내 어린이 사고,2021032900100316,2021년 3월 29일 14시,월요일,부산광역시 중구 영주동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,남,10세,중상
어린이보호구역 내 어린이 사고,2021042500100336,2021년 4월 25일 17시,일요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로횡단보도내,화물,남,37세,상해없음,자전거,남,12세,경상
어린이보호구역 내 어린이 사고,2021042900100313,2021년 4월 29일 15시,목요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,보행자,여,11세,경상
어린이보호구역 내 어린이 사고,2.02105E+15,2021년 5월 7일 15시,금요일,부산광역시 영도구 영선동1가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,48세,상해없음,보행자,남,9세,중상
어린이보호구역 내 어린이 사고,2021050800100157,2021년 5월 8일 11시,토요일,부산광역시 해운대구 반송동,경상사고,0,0,1,0,차대사람 - 차도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,62세,상해없음,보행자,남,7세,경상
어린이보호구역 내 어린이 사고,2021051100100366,2021년 5월 11일 15시,화요일,부산광역시 수영구 남천동,경상사고,0,0,1,0,차대사람 - 횡단중,기타,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,보행자,남,9세,경상
어린이보호구역 내 어린이 사고,2021052400100162,2021년 5월 24일 11시,월요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,35세,상해없음,보행자,여,7세,경상
어린이보호구역 내 어린이 사고,2021052400100337,2021년 5월 24일 16시,월요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,이륜,남,26세,상해없음,보행자,여,7세,경상
어린이보호구역 내 어린이 사고,2021052500100318,2021년 5월 25일 15시,화요일,부산광역시 동구 초량동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,39세,상해없음,보행자,남,8세,중상
어린이보호구역 내 어린이 사고,2021053100100061,2021년 5월 31일 08시,월요일,부산광역시 사하구 당리동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,34세,상해없음,보행자,여,9세,중상
어린이보호구역 내 어린이 사고,2021060100100248,2021년 6월 1일 13시,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,69세,상해없음,보행자,남,8세,경상
어린이보호구역 내 어린이 사고,2021060800100253,2021년 6월 8일 13시,화요일,부산광역시 금정구 남산동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,보행자,남,9세,중상
어린이보호구역 내 어린이 사고,2021060800100254,2021년 6월 8일 13시,화요일,부산광역시 기장군 정관읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,76세,상해없음,자전거,남,10세,경상
어린이보호구역 내 어린이 사고,2021060900100351,2021년 6월 9일 16시,수요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,자전거,남,8세,경상
어린이보호구역 내 어린이 사고,2021061100100323,2021년 6월 11일 15시,금요일,부산광역시 사하구 감천동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,91세,상해없음,보행자,여,11세,경상
어린이보호구역 내 어린이 사고,2021062800100082,2021년 6월 28일 08시,월요일,부산광역시 해운대구 재송동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,보행자,남,7세,경상
어린이보호구역 내 어린이 사고,2021071400100271,2021년 7월 14일 14시,수요일,부산광역시 사하구 당리동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 지하차도(도로)내,승용,남,67세,상해없음,보행자,남,11세,경상
어린이보호구역 내 어린이 사고,2021072900100305,2021년 7월 29일 15시,목요일,부산광역시 서구 암남동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,여,10세,경상
어린이보호구역 내 어린이 사고,2021080500100403,2021년 8월 5일 17시,목요일,부산광역시 북구 금곡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,59세,상해없음,보행자,여,6세,경상
어린이보호구역 내 어린이 사고,2021090700100251,2021년 9월 7일 13시,화요일,부산광역시 서구 서대신동3가,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,원동기,남,22세,상해없음,보행자,여,7세,경상
어린이보호구역 내 어린이 사고,2021101400100284,2021년 10월 14일 13시,목요일,부산광역시 금정구 부곡동,경상사고,0,0,2,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,72세,상해없음,보행자,여,10세,경상
어린이보호구역 내 어린이 사고,2021102800100099,2021년 10월 28일 08시,목요일,부산광역시 동구 초량동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,39세,상해없음,보행자,남,6세,중상
어린이보호구역 내 어린이 사고,2021110100100085,2021년 11월 1일 08시,월요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,기타,건조,맑음,기타 - 기타,승용,남,72세,상해없음,보행자,남,11세,경상
어린이보호구역 내 어린이 사고,2021110500100591,2021년 11월 5일 20시,금요일,부산광역시 영도구 남항동1가,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,자전거,남,12세,중상
어린이보호구역 내 어린이 사고,2.02111E+15,2021년 11월 15일 08시,월요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,69세,기타불명,보행자,남,7세,경상
어린이보호구역 내 어린이 사고,2021111700100323,2021년 11월 17일 14시,수요일,부산광역시 부산진구 양정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,60세,상해없음,보행자,남,7세,경상
어린이보호구역 내 어린이 사고,2021111900100192,2021년 11월 19일 11시,금요일,부산광역시 서구 부용동2가,경상사고,0,0,2,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,74세,상해없음,자전거,남,7세,경상
어린이보호구역 내 어린이 사고,2021112400100113,2021년 11월 24일 09시,수요일,부산광역시 부산진구 개금동,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,74세,상해없음,승용,여,43세,경상
어린이보호구역 내 어린이 사고,2021112400100319,2021년 11월 24일 16시,수요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,남,10세,경상
어린이보호구역 내 어린이 사고,2021120700100394,2021년 12월 7일 17시,화요일,부산광역시 북구 만덕동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,보행자,여,10세,경상
어린이보호구역 내 어린이 사고,2021121500100318,2021년 12월 15일 15시,수요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,65세,상해없음,보행자,여,6세,경상
어린이보호구역 내 어린이 사고,2021122000100383,2021년 12월 20일 17시,월요일,부산광역시 수영구 광안동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,보행자,남,9세,중상
어린이보호구역 내 어린이 사고,2021122300100279,2021년 12월 23일 15시,목요일,부산광역시 북구 만덕동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,이륜,남,24세,상해없음,보행자,여,9세,중상
어린이보호구역 내 어린이 사고,2021123100100495,2021년 12월 31일 19시,금요일,부산광역시 동래구 안락동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,46세,상해없음,자전거,남,9세,중상
어린이보호구역 내 어린이 사고,2022011200100406,2022년 1월 12일 18시,수요일,부산광역시 수영구 망미동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,상해없음,보행자,여,12세,경상
어린이보호구역 내 어린이 사고,2022012100100404,2022년 1월 21일 16시,금요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 차도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,50세,상해없음,보행자,남,10세,중상
어린이보호구역 내 어린이 사고,2022012600100328,2022년 1월 26일 16시,수요일,부산광역시 해운대구 반송동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,남,11세,중상
어린이보호구역 내 어린이 사고,2022022700100335,2022년 2월 27일 21시,일요일,부산광역시 사상구 덕포동,경상사고,0,0,2,0,차량단독 - 공작물충돌,안전운전불이행,기타,맑음,기타 - 기타,이륜,남,41세,경상,,,,
어린이보호구역 내 어린이 사고,2022031000100271,2022년 3월 10일 16시,목요일,부산광역시 동구 수정동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,자전거,남,12세,경상
어린이보호구역 내 어린이 사고,2022032300100061,2022년 3월 23일 08시,수요일,부산광역시 서구 서대신동3가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,여,10세,경상
어린이보호구역 내 어린이 사고,2022032400100182,2022년 3월 24일 13시,목요일,부산광역시 기장군 정관읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승합,여,47세,상해없음,보행자,남,8세,중상
어린이보호구역 내 어린이 사고,2022040600100336,2022년 4월 6일 17시,수요일,부산광역시 사상구 덕포동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,여,6세,중상
어린이보호구역 내 어린이 사고,2022040700100254,2022년 4월 7일 14시,목요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,남,12세,경상
어린이보호구역 내 어린이 사고,2022040800100084,2022년 4월 8일 08시,금요일,부산광역시 사하구 다대동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,50세,상해없음,보행자,여,9세,중상
어린이보호구역 내 어린이 사고,2022040800100321,2022년 4월 8일 15시,금요일,부산광역시 강서구 명지동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승합,남,70세,상해없음,보행자,남,7세,중상
어린이보호구역 내 어린이 사고,2022041100100451,2022년 4월 11일 18시,월요일,부산광역시 부산진구 초읍동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,기타,단일로 - 기타,승용,남,69세,상해없음,보행자,여,11세,경상
어린이보호구역 내 어린이 사고,2022042800100518,2022년 4월 28일 20시,목요일,부산광역시 북구 금곡동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,33세,상해없음,자전거,남,11세,부상신고
어린이보호구역 내 어린이 사고,2022042900100121,2022년 4월 29일 08시,금요일,부산광역시 사하구 신평동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,젖음/습기,비,단일로 - 지하차도(도로)내,승용,여,44세,상해없음,보행자,남,10세,경상
어린이보호구역 내 어린이 사고,2022051200100319,2022년 5월 12일 15시,목요일,부산광역시 기장군 정관읍,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,보행자,남,10세,중상
