사고부문,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
보행자사고,2020010600100149,2020년 1월 6일 10시,월요일,부산광역시 중구 남포동2가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,54세,상해없음,보행자,여,76세,경상
보행자사고,2020010600100236,2020년 1월 6일 13시,월요일,부산광역시 부산진구 부전동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,맑음,교차로 - 교차로안,승용,남,53세,상해없음,보행자,남,27세,중상
보행자사고,2020010600100368,2020년 1월 6일 17시,월요일,부산광역시 금정구 서동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,화물,남,56세,상해없음,보행자,남,51세,중상
보행자사고,2020010600100435,2020년 1월 6일 18시,월요일,부산광역시 사하구 괴정동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,26세,상해없음,보행자,여,59세,중상
보행자사고,2020010600100505,2020년 1월 6일 19시,월요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,보행자,남,48세,경상
보행자사고,2020010600100633,2020년 1월 6일 22시,월요일,부산광역시 중구 남포동6가,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,56세,상해없음,보행자,여,67세,중상
보행자사고,2020010700100063,2020년 1월 7일 06시,화요일,부산광역시 사상구 감전동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,59세,상해없음,보행자,여,57세,중상
보행자사고,2020010700100276,2020년 1월 7일 13시,화요일,부산광역시 금정구 남산동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,42세,상해없음,승용,남,38세,경상
보행자사고,2020010700100309,2020년 1월 7일 14시,화요일,부산광역시 금정구 서동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,화물,남,59세,상해없음,보행자,여,66세,중상
보행자사고,2020010700100355,2020년 1월 7일 16시,화요일,부산광역시 북구 덕천동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,57세,상해없음,보행자,여,63세,경상
보행자사고,2020010700100393,2020년 1월 7일 17시,화요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,42세,상해없음,보행자,여,19세,경상
보행자사고,2020010800100035,2020년 1월 8일 02시,수요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,남,23세,경상
보행자사고,2020010800100093,2020년 1월 8일 07시,수요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,특수,남,32세,상해없음,보행자,남,44세,경상
보행자사고,2020010800100166,2020년 1월 8일 09시,수요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,단일로 - 지하차도(도로)내,승용,남,67세,상해없음,보행자,여,35세,경상
보행자사고,2020010800100286,2020년 1월 8일 13시,수요일,부산광역시 서구 암남동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,남,65세,경상
보행자사고,2020010800100493,2020년 1월 8일 19시,수요일,부산광역시 남구 대연동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,기타불명,보행자,남,22세,부상신고
보행자사고,2020010800100522,2020년 1월 8일 20시,수요일,부산광역시 서구 충무동1가,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,59세,상해없음,보행자,여,73세,중상
보행자사고,2.02001E+15,2020년 1월 8일 21시,수요일,부산광역시 금정구 금사동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,남,53세,경상
보행자사고,2020010800100573,2020년 1월 8일 22시,수요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,31세,경상
보행자사고,2020010800100574,2020년 1월 8일 22시,수요일,부산광역시 사하구 하단동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,47세,상해없음,보행자,남,15세,중상
보행자사고,2020010800100591,2020년 1월 8일 23시,수요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,58세,상해없음,보행자,남,38세,경상
보행자사고,2020010800100593,2020년 1월 8일 23시,수요일,부산광역시 사하구 다대동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,61세,상해없음,보행자,남,22세,경상
보행자사고,2020010900100089,2020년 1월 9일 08시,목요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,41세,상해없음,보행자,여,47세,경상
보행자사고,2020010900100121,2020년 1월 9일 09시,목요일,부산광역시 서구 동대신동3가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,보행자,여,27세,중상
보행자사고,2020010900100122,2020년 1월 9일 09시,목요일,부산광역시 금정구 청룡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,61세,상해없음,보행자,남,46세,경상
보행자사고,2020010900100248,2020년 1월 9일 14시,목요일,부산광역시 수영구 망미동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,여,54세,경상
보행자사고,2020010900100318,2020년 1월 9일 16시,목요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,67세,상해없음,보행자,남,60세,경상
보행자사고,2.02001E+15,2020년 1월 9일 17시,목요일,부산광역시 중구 신창동4가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,남,65세,중상
보행자사고,2020010900100351,2020년 1월 9일 17시,목요일,부산광역시 부산진구 양정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,28세,상해없음,승용,남,35세,기타불명
보행자사고,2020011000100307,2020년 1월 10일 14시,금요일,부산광역시 영도구 남항동3가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,여,49세,상해없음,보행자,여,65세,중상
보행자사고,2020011000100343,2020년 1월 10일 15시,금요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,70세,상해없음,보행자,남,10세,경상
보행자사고,2020011000100378,2020년 1월 10일 16시,금요일,부산광역시 동래구 수안동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,여,74세,중상
보행자사고,2020011000100441,2020년 1월 10일 18시,금요일,부산광역시 서구 암남동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,여,56세,중상
보행자사고,2020011000100445,2020년 1월 10일 18시,금요일,부산광역시 연제구 연산동,사망사고,1,1,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,74세,상해없음,보행자,여,25세,사망
보행자사고,2020011000100506,2020년 1월 10일 19시,금요일,부산광역시 북구 덕천동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,남,23세,경상
보행자사고,2020011000100571,2020년 1월 10일 21시,금요일,부산광역시 사하구 하단동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,기타,단일로 - 지하차도(도로)내,승용,남,55세,상해없음,보행자,남,39세,경상
보행자사고,2020011000100627,2020년 1월 10일 23시,금요일,부산광역시 수영구 광안동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,여,45세,중상
보행자사고,2020011000100628,2020년 1월 10일 23시,금요일,부산광역시 연제구 연산동,사망사고,1,0,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,73세,상해없음,보행자,남,47세,사망
보행자사고,2020011100100025,2020년 1월 11일 01시,토요일,부산광역시 영도구 동삼동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,65세,상해없음,보행자,남,23세,경상
보행자사고,2020011100100081,2020년 1월 11일 07시,토요일,부산광역시 사하구 다대동,중상사고,0,1,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,39세,중상,보행자,남,70세,부상신고
보행자사고,2020011100100113,2020년 1월 11일 09시,토요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,67세,상해없음,보행자,남,57세,경상
보행자사고,2020011100100137,2020년 1월 11일 10시,토요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,66세,상해없음,보행자,여,20세,경상
보행자사고,2020011100100207,2020년 1월 11일 12시,토요일,부산광역시 사하구 괴정동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,보행자,여,74세,중상
보행자사고,2020011100100253,2020년 1월 11일 13시,토요일,부산광역시 기장군 철마면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,63세,경상
보행자사고,2020011100100315,2020년 1월 11일 15시,토요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,49세,경상
보행자사고,2020011100100412,2020년 1월 11일 18시,토요일,부산광역시 사하구 괴정동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,기타,단일로 - 지하차도(도로)내,승용,여,34세,상해없음,보행자,남,14세,중상
보행자사고,2020011100100413,2020년 1월 11일 18시,토요일,부산광역시 사상구 괘법동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,보행자,남,54세,경상
보행자사고,2020011100100543,2020년 1월 11일 22시,토요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,21세,상해없음,보행자,남,28세,경상
보행자사고,2020011100100545,2020년 1월 11일 22시,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,여,23세,중상
보행자사고,2020011200100086,2020년 1월 12일 09시,일요일,부산광역시 부산진구 양정동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,여,81세,중상
보행자사고,2020011200100154,2020년 1월 12일 13시,일요일,부산광역시 사하구 다대동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,34세,상해없음,보행자,여,75세,중상
보행자사고,2020011200100182,2020년 1월 12일 14시,일요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,여,68세,경상
보행자사고,2020011200100209,2020년 1월 12일 15시,일요일,부산광역시 수영구 민락동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,여,68세,경상
보행자사고,2020011300100013,2020년 1월 13일 02시,월요일,부산광역시 사하구 하단동,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,34세,경상,보행자,여,55세,중상
보행자사고,2020011300100188,2020년 1월 13일 12시,월요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,여,11세,경상
보행자사고,2020011300100249,2020년 1월 13일 14시,월요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,63세,상해없음,보행자,남,41세,경상
보행자사고,2020011300100286,2020년 1월 13일 15시,월요일,부산광역시 중구 남포동6가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,보행자,여,73세,중상
보행자사고,2.02001E+15,2020년 1월 13일 18시,월요일,부산광역시 영도구 동삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,보행자,여,29세,경상
보행자사고,2020011300100505,2020년 1월 13일 20시,월요일,부산광역시 부산진구 부전동,중상사고,0,1,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,28세,기타불명,이륜,남,24세,경상
보행자사고,2020011300100586,2020년 1월 13일 23시,월요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,44세,경상
보행자사고,2.02001E+15,2020년 1월 14일 02시,화요일,부산광역시 사상구 괘법동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,39세,상해없음,보행자,남,46세,중상
보행자사고,2020011400100036,2020년 1월 14일 03시,화요일,부산광역시 중구 남포동6가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승합,남,44세,상해없음,보행자,남,71세,중상
보행자사고,2020011400100049,2020년 1월 14일 05시,화요일,부산광역시 동래구 명륜동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,80세,중상
보행자사고,2020011400100159,2020년 1월 14일 10시,화요일,부산광역시 해운대구 반여동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,57세,상해없음,보행자,여,57세,중상
보행자사고,2020011400100191,2020년 1월 14일 11시,화요일,부산광역시 해운대구 재송동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,여,78세,경상
보행자사고,2020011400100367,2020년 1월 14일 16시,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31세,상해없음,보행자,여,53세,경상
보행자사고,2020011400100441,2020년 1월 14일 18시,화요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,보행자,남,12세,경상
보행자사고,2020011400100442,2020년 1월 14일 18시,화요일,부산광역시 영도구 동삼동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,69세,상해없음,보행자,여,60세,중상
보행자사고,2020011500100015,2020년 1월 15일 01시,수요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,38세,상해없음,보행자,남,29세,경상
보행자사고,2020011500100022,2020년 1월 15일 02시,수요일,부산광역시 부산진구 전포동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,29세,상해없음,보행자,여,48세,중상
보행자사고,2020011500100118,2020년 1월 15일 09시,수요일,부산광역시 동구 범일동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,여,65세,경상
보행자사고,2020011500100171,2020년 1월 15일 11시,수요일,부산광역시 사상구 덕포동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,30세,상해없음,보행자,여,29세,상해없음
보행자사고,2020011500100212,2020년 1월 15일 12시,수요일,부산광역시 중구 남포동5가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,77세,상해없음,보행자,여,73세,중상
보행자사고,2020011500100213,2020년 1월 15일 12시,수요일,부산광역시 해운대구 반송동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,여,39세,경상
보행자사고,2020011500100276,2020년 1월 15일 14시,수요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,건설기계,남,63세,상해없음,보행자,남,51세,중상
보행자사고,2020011500100311,2020년 1월 15일 15시,수요일,부산광역시 사상구 괘법동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,65세,부상신고
보행자사고,2.02001E+15,2020년 1월 15일 16시,수요일,부산광역시 금정구 장전동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,65세,상해없음,보행자,여,69세,중상
보행자사고,2020011500100362,2020년 1월 15일 16시,수요일,부산광역시 연제구 거제동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,70세,상해없음,보행자,여,78세,중상
보행자사고,2020011500100436,2020년 1월 15일 18시,수요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,원동기,남,17세,상해없음,보행자,남,58세,경상
보행자사고,2020011500100577,2020년 1월 15일 21시,수요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,보행자,여,72세,경상
보행자사고,2020011600100046,2020년 1월 16일 06시,목요일,부산광역시 강서구 명지동,중상사고,0,2,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,51세,상해없음,보행자,남,45세,중상
